qemu-system-ris-28941,626024709,,L1-dcache-load-misses,14189136770,100.00,,
qemu-system-ris-28944,608010771,,L1-dcache-load-misses,14788531667,100.00,,
qemu-system-ris-28943,577377058,,L1-dcache-load-misses,13710802273,100.00,,
qemu-system-ris-28942,560569076,,L1-dcache-load-misses,12668238427,100.00,,
qemu-system-ris-28940,468012788,,L1-dcache-load-misses,14012052668,100.00,,
qemu-system-ris-28945,450034964,,L1-dcache-load-misses,12780512034,100.00,,
qemu-system-ris-28946,415199112,,L1-dcache-load-misses,11067166170,100.00,,
qemu-system-ris-28947,253837575,,L1-dcache-load-misses,8972471277,100.00,,
qemu-system-ris-28955,173517694,,L1-dcache-load-misses,10139424676,100.00,,
qemu-system-ris-28948,135130851,,L1-dcache-load-misses,9334206276,100.00,,
qemu-system-ris-28951,133671461,,L1-dcache-load-misses,7779387394,100.00,,
qemu-system-ris-28950,127273725,,L1-dcache-load-misses,8411428445,100.00,,
qemu-system-ris-28971,126114432,,L1-dcache-load-misses,11168287397,100.00,,
qemu-system-ris-28976,101617369,,L1-dcache-load-misses,12088604524,100.00,,
qemu-system-ris-28972,95637830,,L1-dcache-load-misses,11888830392,100.00,,
qemu-system-ris-28926,94145351,,L1-dcache-load-misses,10084150578,100.00,,
qemu-system-ris-28974,94126123,,L1-dcache-load-misses,9247846962,100.00,,
qemu-system-ris-28975,94016693,,L1-dcache-load-misses,11126231831,100.00,,
qemu-system-ris-28981,93608835,,L1-dcache-load-misses,9883958439,100.00,,
qemu-system-ris-28957,92846909,,L1-dcache-load-misses,9412016658,100.00,,
qemu-system-ris-28933,89925687,,L1-dcache-load-misses,9450825238,100.00,,
qemu-system-ris-28980,86745561,,L1-dcache-load-misses,10834949058,100.00,,
qemu-system-ris-28952,86701894,,L1-dcache-load-misses,8940024595,100.00,,
qemu-system-ris-28928,86344821,,L1-dcache-load-misses,9781937231,100.00,,
qemu-system-ris-28960,86136490,,L1-dcache-load-misses,10379881495,100.00,,
qemu-system-ris-28987,85331218,,L1-dcache-load-misses,10201274334,100.00,,
qemu-system-ris-28979,84589243,,L1-dcache-load-misses,10017307043,100.00,,
qemu-system-ris-28956,84411414,,L1-dcache-load-misses,10545300479,100.00,,
qemu-system-ris-28970,84102388,,L1-dcache-load-misses,9196330135,100.00,,
qemu-system-ris-28978,83858314,,L1-dcache-load-misses,9861123618,100.00,,
qemu-system-ris-28988,82860856,,L1-dcache-load-misses,10532235915,100.00,,
qemu-system-ris-28977,82553493,,L1-dcache-load-misses,10681302450,100.00,,
qemu-system-ris-28983,82508816,,L1-dcache-load-misses,9526156347,100.00,,
qemu-system-ris-28985,81523164,,L1-dcache-load-misses,8977710305,100.00,,
qemu-system-ris-28949,81494956,,L1-dcache-load-misses,7791760969,100.00,,
qemu-system-ris-28961,81133624,,L1-dcache-load-misses,9924253918,100.00,,
qemu-system-ris-28968,81001474,,L1-dcache-load-misses,9777390999,100.00,,
qemu-system-ris-28969,80564517,,L1-dcache-load-misses,9389389669,100.00,,
qemu-system-ris-28939,80474381,,L1-dcache-load-misses,9169747975,100.00,,
qemu-system-ris-28973,80310553,,L1-dcache-load-misses,10737462410,100.00,,
qemu-system-ris-28927,79806070,,L1-dcache-load-misses,10693427223,100.00,,
qemu-system-ris-28930,79464633,,L1-dcache-load-misses,8986973920,100.00,,
qemu-system-ris-28959,79334117,,L1-dcache-load-misses,10276072834,100.00,,
qemu-system-ris-28984,78369691,,L1-dcache-load-misses,10173568505,100.00,,
qemu-system-ris-28967,77060562,,L1-dcache-load-misses,9590222788,100.00,,
qemu-system-ris-28925,77018012,,L1-dcache-load-misses,8824435051,100.00,,
qemu-system-ris-28966,76830290,,L1-dcache-load-misses,8242552879,100.00,,
qemu-system-ris-28962,76794087,,L1-dcache-load-misses,8478349792,100.00,,
qemu-system-ris-28954,76564346,,L1-dcache-load-misses,9636456473,100.00,,
qemu-system-ris-28964,75775920,,L1-dcache-load-misses,9619105225,100.00,,
qemu-system-ris-28963,75662709,,L1-dcache-load-misses,8874672506,100.00,,
qemu-system-ris-28935,74690562,,L1-dcache-load-misses,8678617394,100.00,,
qemu-system-ris-28932,74480484,,L1-dcache-load-misses,8446337166,100.00,,
qemu-system-ris-28936,74109894,,L1-dcache-load-misses,9070050222,100.00,,
qemu-system-ris-28931,72899881,,L1-dcache-load-misses,9643952584,100.00,,
qemu-system-ris-28929,72270227,,L1-dcache-load-misses,8741435853,100.00,,
qemu-system-ris-28982,72238125,,L1-dcache-load-misses,9063836838,100.00,,
qemu-system-ris-28953,72175599,,L1-dcache-load-misses,7842577389,100.00,,
qemu-system-ris-28986,70657494,,L1-dcache-load-misses,8797735608,100.00,,
qemu-system-ris-28958,70408486,,L1-dcache-load-misses,8664867619,100.00,,
qemu-system-ris-28937,69479390,,L1-dcache-load-misses,8141954517,100.00,,
qemu-system-ris-28938,69065146,,L1-dcache-load-misses,7713293271,100.00,,
qemu-system-ris-28965,68159773,,L1-dcache-load-misses,8656719788,100.00,,
qemu-system-ris-28934,64696672,,L1-dcache-load-misses,7994757268,100.00,,
qemu-system-ris-28922,64609186,,L1-dcache-load-misses,562240866,100.00,,
qemu-system-ris-28923,5924356,,L1-dcache-load-misses,31191687,100.00,,
qemu-system-ris-28924,379676,,L1-dcache-load-misses,2718104,100.00,,
qemu-system-ris-28993,301492,,L1-dcache-load-misses,2391494,100.00,,
qemu-system-ris-28940,38216,,context-switches,14026947033,100.00,,
qemu-system-ris-28941,36895,,context-switches,14203732463,100.00,,
qemu-system-ris-28922,36510,,context-switches,574142947,100.00,,
qemu-system-ris-28944,35818,,context-switches,14802525538,100.00,,
qemu-system-ris-28943,34714,,context-switches,13724468260,100.00,,
qemu-system-ris-28942,33000,,context-switches,12681173678,100.00,,
qemu-system-ris-28945,32873,,context-switches,12793788465,100.00,,
qemu-system-ris-28946,29747,,context-switches,11079325225,100.00,,
qemu-system-ris-28976,23675,,context-switches,12097810324,100.00,,
qemu-system-ris-28947,23554,,context-switches,8981835789,100.00,,
qemu-system-ris-28975,23082,,context-switches,11134969474,100.00,,
qemu-system-ris-28972,23076,,context-switches,11897489513,100.00,,
qemu-system-ris-28971,22860,,context-switches,11176835759,100.00,,
qemu-system-ris-28973,22724,,context-switches,10746185920,100.00,,
qemu-system-ris-28927,22620,,context-switches,10702104300,100.00,,
qemu-system-ris-28956,22620,,context-switches,10553860777,100.00,,
qemu-system-ris-28960,22281,,context-switches,10388346973,100.00,,
qemu-system-ris-28948,22254,,context-switches,9343102467,100.00,,
qemu-system-ris-28977,22252,,context-switches,10689858192,100.00,,
qemu-system-ris-28988,22216,,context-switches,10541272401,100.00,,
qemu-system-ris-28984,22091,,context-switches,10182179558,100.00,,
qemu-system-ris-28980,21951,,context-switches,10843202776,100.00,,
qemu-system-ris-28933,21898,,context-switches,9459290453,100.00,,
qemu-system-ris-28959,21894,,context-switches,10284260142,100.00,,
qemu-system-ris-28979,21805,,context-switches,10025639915,100.00,,
