qemu-system-ris-4788,555794067,,L1-dcache-load-misses,6583405264,100.00,,
qemu-system-ris-4791,539154440,,L1-dcache-load-misses,6620640824,100.00,,
qemu-system-ris-4789,528105093,,L1-dcache-load-misses,6302796166,100.00,,
qemu-system-ris-4790,505971325,,L1-dcache-load-misses,6081681920,100.00,,
qemu-system-ris-4793,332931097,,L1-dcache-load-misses,4276074747,100.00,,
qemu-system-ris-4792,312875784,,L1-dcache-load-misses,4204798842,100.00,,
qemu-system-ris-4787,272537060,,L1-dcache-load-misses,4176782694,100.00,,
qemu-system-ris-4794,201378920,,L1-dcache-load-misses,2776376151,100.00,,
qemu-system-ris-4795,198234639,,L1-dcache-load-misses,3082110304,100.00,,
qemu-system-ris-4796,126312326,,L1-dcache-load-misses,2370722620,100.00,,
qemu-system-ris-4797,60753154,,L1-dcache-load-misses,1823882399,100.00,,
qemu-system-ris-4801,60217371,,L1-dcache-load-misses,1688624795,100.00,,
qemu-system-ris-4768,30433258,,L1-dcache-load-misses,235052983,100.00,,
qemu-system-ris-4785,19628227,,L1-dcache-load-misses,1253435758,100.00,,
qemu-system-ris-4798,17259278,,L1-dcache-load-misses,1185446614,100.00,,
qemu-system-ris-4781,15825922,,L1-dcache-load-misses,1195588104,100.00,,
qemu-system-ris-4779,15667642,,L1-dcache-load-misses,1167965936,100.00,,
qemu-system-ris-4786,15222320,,L1-dcache-load-misses,1185007134,100.00,,
qemu-system-ris-4777,14966731,,L1-dcache-load-misses,1212274427,100.00,,
qemu-system-ris-4782,14225788,,L1-dcache-load-misses,1193817319,100.00,,
qemu-system-ris-4799,14167461,,L1-dcache-load-misses,1184985603,100.00,,
qemu-system-ris-4800,13821153,,L1-dcache-load-misses,1172454842,100.00,,
qemu-system-ris-4772,13548454,,L1-dcache-load-misses,1147258674,100.00,,
qemu-system-ris-4771,12258343,,L1-dcache-load-misses,1144260076,100.00,,
qemu-system-ris-4780,12181515,,L1-dcache-load-misses,1082952156,100.00,,
qemu-system-ris-4773,11906574,,L1-dcache-load-misses,1160859288,100.00,,
qemu-system-ris-4776,11859192,,L1-dcache-load-misses,1123051862,100.00,,
qemu-system-ris-4783,11802528,,L1-dcache-load-misses,1151332470,100.00,,
qemu-system-ris-4784,11680634,,L1-dcache-load-misses,1162902598,100.00,,
qemu-system-ris-4802,11656906,,L1-dcache-load-misses,1157778616,100.00,,
qemu-system-ris-4778,11523328,,L1-dcache-load-misses,1133120726,100.00,,
qemu-system-ris-4775,11323877,,L1-dcache-load-misses,1158240189,100.00,,
qemu-system-ris-4774,11038181,,L1-dcache-load-misses,1152250720,100.00,,
qemu-system-ris-4769,5802548,,L1-dcache-load-misses,30613739,100.00,,
qemu-system-ris-4808,401592,,L1-dcache-load-misses,2718704,100.00,,
qemu-system-ris-4807,280181,,L1-dcache-load-misses,2421302,100.00,,
qemu-system-ris-4770,260549,,L1-dcache-load-misses,1748433,100.00,,
qemu-system-ris-4809,247154,,L1-dcache-load-misses,1907303,100.00,,
qemu-system-ris-4768,18265,,context-switches,240978800,100.00,,
qemu-system-ris-4791,18199,,context-switches,6627919686,100.00,,
qemu-system-ris-4788,16721,,context-switches,6590052380,100.00,,
qemu-system-ris-4789,15613,,context-switches,6309051536,100.00,,
qemu-system-ris-4787,15345,,context-switches,4183159674,100.00,,
qemu-system-ris-4790,15148,,context-switches,6087769399,100.00,,
qemu-system-ris-4792,14648,,context-switches,4210552651,100.00,,
qemu-system-ris-4793,11696,,context-switches,4280696846,100.00,,
qemu-system-ris-4794,8870,,context-switches,2779843740,100.00,,
qemu-system-ris-4795,8212,,context-switches,3085441712,100.00,,
qemu-system-ris-4796,6743,,context-switches,2373441585,100.00,,
qemu-system-ris-4784,5687,,context-switches,1165212048,100.00,,
qemu-system-ris-4777,5669,,context-switches,1214477996,100.00,,
qemu-system-ris-4779,5628,,context-switches,1170084714,100.00,,
qemu-system-ris-4782,5573,,context-switches,1196069292,100.00,,
qemu-system-ris-4780,5542,,context-switches,1085221220,100.00,,
qemu-system-ris-4781,5508,,context-switches,1197821583,100.00,,
qemu-system-ris-4772,5330,,context-switches,1149388121,100.00,,
qemu-system-ris-4797,5323,,context-switches,1826074707,100.00,,
qemu-system-ris-4771,5321,,context-switches,1146390493,100.00,,
qemu-system-ris-4801,5212,,context-switches,1690723871,100.00,,
qemu-system-ris-4773,5188,,context-switches,1162922998,100.00,,
qemu-system-ris-4778,5144,,context-switches,1135235129,100.00,,
qemu-system-ris-4786,5094,,context-switches,1187057144,100.00,,
qemu-system-ris-4776,5055,,context-switches,1125099775,100.00,,
qemu-system-ris-4775,4943,,context-switches,1160206254,100.00,,
qemu-system-ris-4783,4938,,context-switches,1153269263,100.00,,
qemu-system-ris-4774,4913,,context-switches,1154252889,100.00,,
qemu-system-ris-4800,4870,,context-switches,1174460204,100.00,,
qemu-system-ris-4798,4828,,context-switches,1187367984,100.00,,
qemu-system-ris-4799,4745,,context-switches,1186842753,100.00,,
qemu-system-ris-4802,4736,,context-switches,1159688177,100.00,,
qemu-system-ris-4785,4462,,context-switches,1255277861,100.00,,
qemu-system-ris-4769,86,,context-switches,30606869,100.00,,
qemu-system-ris-4809,78,,context-switches,1906553,100.00,,
qemu-system-ris-4807,77,,context-switches,2418852,100.00,,
qemu-system-ris-4808,75,,context-switches,2722213,100.00,,
qemu-system-ris-4770,65,,context-switches,1750794,100.00,,
qemu-system-ris-4768,491,,migrations,240978800,100.00,,
qemu-system-ris-4792,178,,migrations,4210552651,100.00,,
