qemu-system-ris-1663,563848657,,L1-dcache-load-misses,7722826242,100.00,,
qemu-system-ris-1665,558297835,,L1-dcache-load-misses,7875407039,100.00,,
qemu-system-ris-1662,499879390,,L1-dcache-load-misses,7274393216,100.00,,
qemu-system-ris-1664,431098010,,L1-dcache-load-misses,6143098133,100.00,,
qemu-system-ris-1666,385535018,,L1-dcache-load-misses,5737251187,100.00,,
qemu-system-ris-1667,298373594,,L1-dcache-load-misses,5178159585,100.00,,
qemu-system-ris-1660,270350098,,L1-dcache-load-misses,5116463332,100.00,,
qemu-system-ris-1669,197622643,,L1-dcache-load-misses,4925944604,100.00,,
qemu-system-ris-1668,143295276,,L1-dcache-load-misses,3446725865,100.00,,
qemu-system-ris-1670,112386137,,L1-dcache-load-misses,3167547893,100.00,,
qemu-system-ris-1671,79995539,,L1-dcache-load-misses,3718101595,100.00,,
qemu-system-ris-1672,72362733,,L1-dcache-load-misses,3590747713,100.00,,
qemu-system-ris-1675,47091699,,L1-dcache-load-misses,3154482563,100.00,,
qemu-system-ris-1647,26125637,,L1-dcache-load-misses,221322277,100.00,,
qemu-system-ris-1677,20508921,,L1-dcache-load-misses,2186921357,100.00,,
qemu-system-ris-1673,18994395,,L1-dcache-load-misses,2218940492,100.00,,
qemu-system-ris-1674,18364044,,L1-dcache-load-misses,2201774520,100.00,,
qemu-system-ris-1654,16037946,,L1-dcache-load-misses,2167347960,100.00,,
qemu-system-ris-1655,15748477,,L1-dcache-load-misses,2188638154,100.00,,
qemu-system-ris-1659,15574649,,L1-dcache-load-misses,2180574380,100.00,,
qemu-system-ris-1661,15504127,,L1-dcache-load-misses,2160497311,100.00,,
qemu-system-ris-1658,15357181,,L1-dcache-load-misses,2189023906,100.00,,
qemu-system-ris-1676,14500960,,L1-dcache-load-misses,2143803052,100.00,,
qemu-system-ris-1656,14290566,,L1-dcache-load-misses,2153096035,100.00,,
qemu-system-ris-1653,13611807,,L1-dcache-load-misses,2186372834,100.00,,
qemu-system-ris-1657,12815666,,L1-dcache-load-misses,2145823227,100.00,,
qemu-system-ris-1678,12125940,,L1-dcache-load-misses,2114587976,100.00,,
qemu-system-ris-1650,12034456,,L1-dcache-load-misses,2115978218,100.00,,
qemu-system-ris-1681,11659328,,L1-dcache-load-misses,2122002626,100.00,,
qemu-system-ris-1652,11468628,,L1-dcache-load-misses,2143639190,100.00,,
