threads,run,run_time
2,0,32.577
2,1,32.434
2,2,32.503
2,3,32.033
4,0,16.767
4,1,16.733
4,2,16.713
4,3,17.004
8,0,8.859
8,1,8.815
8,2,8.803
8,3,8.804
16,0,7.963
16,1,7.982
16,2,7.993
16,3,7.897
32,0,16.311
32,1,16.603
32,2,16.583
32,3,15.971
