threads,run,run_time
2,0,29.30
2,1,29.87
2,2,29.79
4,0,14.95
4,1,14.98
4,2,14.95
8,0,7.59
8,1,7.56
8,2,7.62
16,0,3.87
16,1,3.88
16,2,3.89
32,0,3.30
32,1,3.35
32,2,3.05
64,0,6.14
64,1,6.11
64,2,6.17
128,0,6.71
128,1,6.66
128,2,6.54
